window_idx,equipment_id,operating_mode,batch,anomaly_type,label
7802,EQ-008,normal,v2,normal,0
7803,EQ-008,normal,v2,normal,0
7804,EQ-008,normal,v2,normal,0
7805,EQ-008,normal,v2,normal,0
7806,EQ-008,normal,v2,normal,0
7807,EQ-008,normal,v2,normal,0
7808,EQ-008,normal,v2,normal,0
7809,EQ-008,normal,v2,normal,0
7810,EQ-008,normal,v2,normal,0
7811,EQ-008,normal,v2,normal,0
7812,EQ-008,normal,v2,normal,0
7813,EQ-008,normal,v2,normal,0
7814,EQ-008,normal,v2,normal,0
7815,EQ-008,normal,v2,normal,0
7816,EQ-008,startup,v2,normal,0
7817,EQ-008,startup,v2,normal,0
7818,EQ-008,startup,v2,normal,0
7819,EQ-008,startup,v2,normal,0
7820,EQ-008,startup,v2,normal,0
7821,EQ-008,startup,v2,normal,0
7822,EQ-008,startup,v2,normal,0
7823,EQ-008,startup,v2,normal,0
7824,EQ-008,startup,v2,normal,0
7825,EQ-008,startup,v2,normal,0
7826,EQ-008,startup,v2,normal,0
7827,EQ-008,startup,v2,normal,0
7828,EQ-008,startup,v2,normal,0
7829,EQ-008,startup,v2,normal,0
7830,EQ-008,startup,v2,normal,0
7831,EQ-009,cooldown,v2,normal,0
7832,EQ-009,cooldown,v2,normal,0
7833,EQ-009,cooldown,v2,normal,0
7834,EQ-009,cooldown,v2,normal,0
7835,EQ-009,cooldown,v2,normal,0
7836,EQ-009,cooldown,v2,normal,0
7837,EQ-009,cooldown,v2,normal,0
7838,EQ-009,cooldown,v2,normal,0
7839,EQ-009,cooldown,v2,normal,0
7840,EQ-009,cooldown,v2,normal,0
7841,EQ-009,cooldown,v2,normal,0
7842,EQ-009,cooldown,v2,normal,0
7843,EQ-009,cooldown,v2,normal,0
7844,EQ-009,cooldown,v2,normal,0
7845,EQ-009,cooldown,v2,normal,0
7846,EQ-009,cooldown,v2,normal,0
7847,EQ-009,cooldown,v2,normal,0
7848,EQ-009,cooldown,v2,normal,0
7849,EQ-009,cooldown,v2,normal,0
7850,EQ-009,cooldown,v2,normal,0
7851,EQ-009,cooldown,v2,normal,0
7852,EQ-009,cooldown,v2,normal,0
7853,EQ-009,cooldown,v2,normal,0
7854,EQ-009,cooldown,v2,normal,0
7855,EQ-009,cooldown,v2,normal,0
7856,EQ-009,cooldown,v2,normal,0
7857,EQ-009,cooldown,v2,normal,0
7858,EQ-009,cooldown,v2,normal,0
7859,EQ-009,high_load,v2,normal,0
7860,EQ-009,high_load,v2,normal,0
7861,EQ-009,high_load,v2,normal,0
7862,EQ-009,high_load,v2,normal,0
7863,EQ-009,high_load,v2,normal,0
7864,EQ-009,high_load,v2,normal,0
7865,EQ-009,high_load,v2,normal,0
7866,EQ-009,high_load,v2,normal,0
7867,EQ-009,high_load,v2,normal,0
7868,EQ-009,high_load,v2,normal,0
7869,EQ-009,high_load,v2,normal,0
7870,EQ-009,high_load,v2,normal,0
7871,EQ-009,high_load,v2,normal,0
7872,EQ-009,high_load,v2,normal,0
7873,EQ-009,high_load,v2,normal,0
7874,EQ-009,high_load,v2,normal,0
7875,EQ-009,high_load,v2,normal,0
7876,EQ-009,high_load,v2,normal,0
7877,EQ-009,high_load,v2,normal,0
7878,EQ-009,high_load,v2,normal,0
7879,EQ-009,high_load,v2,normal,0
7880,EQ-009,high_load,v2,normal,0
7881,EQ-009,high_load,v2,normal,0
7882,EQ-009,high_load,v2,normal,0
7883,EQ-009,high_load,v2,normal,0
7884,EQ-009,high_load,v2,normal,0
7885,EQ-009,high_load,v2,normal,0
7886,EQ-009,high_load,v2,normal,0
7887,EQ-009,high_load,v2,normal,0
7888,EQ-009,high_load,v2,normal,0
7889,EQ-009,high_load,v2,normal,0
7890,EQ-009,high_load,v2,normal,0
7891,EQ-009,high_load,v2,normal,0
7892,EQ-009,high_load,v2,normal,0
7893,EQ-009,high_load,v2,normal,0
7894,EQ-009,high_load,v2,normal,0
7895,EQ-009,high_load,v2,normal,0
7896,EQ-009,high_load,v2,normal,0
7897,EQ-009,high_load,v2,normal,0
7898,EQ-009,high_load,v2,normal,0
7899,EQ-009,high_load,v2,normal,0
7900,EQ-009,high_load,v2,normal,0
7901,EQ-009,high_load,v2,normal,0
7902,EQ-009,high_load,v2,normal,0
7903,EQ-009,high_load,v2,normal,0
7904,EQ-009,high_load,v2,normal,0
7905,EQ-009,high_load,v2,normal,0
7906,EQ-009,high_load,v2,normal,0
7907,EQ-009,high_load,v2,normal,0
7908,EQ-009,high_load,v2,normal,0
7909,EQ-009,high_load,v2,normal,0
7910,EQ-009,high_load,v2,normal,0
7911,EQ-009,high_load,v2,normal,0
7912,EQ-009,high_load,v2,normal,0
7913,EQ-009,high_load,v2,normal,0
7914,EQ-009,high_load,v2,normal,0
7915,EQ-009,high_load,v2,normal,0
7916,EQ-009,high_load,v2,normal,0
7917,EQ-009,high_load,v2,normal,0
7918,EQ-009,high_load,v2,normal,0
7919,EQ-009,high_load,v2,normal,0
7920,EQ-009,high_load,v2,normal,0
7921,EQ-009,high_load,v2,normal,0
7922,EQ-009,high_load,v2,normal,0
7923,EQ-009,high_load,v2,normal,0
7924,EQ-009,high_load,v2,normal,0
7925,EQ-009,high_load,v2,normal,0
7926,EQ-009,high_load,v2,normal,0
7927,EQ-009,high_load,v2,normal,0
7928,EQ-009,high_load,v2,normal,0
7929,EQ-009,high_load,v2,normal,0
7930,EQ-009,high_load,v2,normal,0
7931,EQ-009,high_load,v2,normal,0
7932,EQ-009,high_load,v2,normal,0
7933,EQ-009,high_load,v2,normal,0
7934,EQ-009,high_load,v2,normal,0
7935,EQ-009,high_load,v2,normal,0
7936,EQ-009,high_load,v2,normal,0
7937,EQ-009,high_load,v2,normal,0
7938,EQ-009,high_load,v2,normal,0
7939,EQ-009,high_load,v2,normal,0
7940,EQ-009,high_load,v2,normal,0
7941,EQ-009,high_load,v2,normal,0
7942,EQ-009,high_load,v2,normal,0
7943,EQ-009,high_load,v2,thermal_runaway,1
7944,EQ-009,high_load,v2,thermal_runaway,1
7945,EQ-009,high_load,v2,thermal_runaway,1
7946,EQ-009,high_load,v2,thermal_runaway,1
7947,EQ-009,high_load,v2,thermal_runaway,1
7948,EQ-009,high_load,v2,thermal_runaway,1
7949,EQ-009,high_load,v2,thermal_runaway,1
7950,EQ-009,high_load,v2,normal,0
7951,EQ-009,high_load,v2,normal,0
7952,EQ-009,high_load,v2,normal,0
7953,EQ-009,high_load,v2,normal,0
7954,EQ-009,high_load,v2,normal,0
7955,EQ-009,high_load,v2,normal,0
7956,EQ-009,high_load,v2,normal,0
7957,EQ-009,high_load,v2,normal,0
7958,EQ-009,high_load,v2,normal,0
7959,EQ-009,high_load,v2,normal,0
7960,EQ-009,high_load,v2,normal,0
7961,EQ-009,high_load,v2,normal,0
7962,EQ-009,high_load,v2,normal,0
7963,EQ-009,high_load,v2,normal,0
7964,EQ-009,high_load,v2,normal,0
7965,EQ-009,high_load,v2,normal,0
7966,EQ-009,high_load,v2,normal,0
7967,EQ-009,high_load,v2,normal,0
7968,EQ-009,high_load,v2,normal,0
7969,EQ-009,high_load,v2,normal,0
7970,EQ-009,high_load,v2,normal,0
7971,EQ-009,high_load,v2,normal,0
7972,EQ-009,high_load,v2,normal,0
7973,EQ-009,high_load,v2,normal,0
7974,EQ-009,high_load,v2,normal,0
7975,EQ-009,high_load,v2,normal,0
7976,EQ-009,high_load,v2,normal,0
7977,EQ-009,high_load,v2,pressure_leak,1
7978,EQ-009,high_load,v2,pressure_leak,1
7979,EQ-009,high_load,v2,pressure_leak,1
7980,EQ-009,high_load,v2,pressure_leak,1
7981,EQ-009,high_load,v2,pressure_leak,1
7982,EQ-009,high_load,v2,pressure_leak,1
7983,EQ-009,high_load,v2,pressure_leak,1
7984,EQ-009,high_load,v2,pressure_leak,1
7985,EQ-009,high_load,v2,pressure_leak,1
7986,EQ-009,high_load,v2,pressure_leak,1
7987,EQ-009,high_load,v2,sensor_malfunction,1
7988,EQ-009,high_load,v2,sensor_malfunction,1
7989,EQ-009,high_load,v2,sensor_malfunction,1
7990,EQ-009,high_load,v2,sensor_malfunction,1
7991,EQ-009,high_load,v2,sensor_malfunction,1
7992,EQ-009,high_load,v2,sensor_malfunction,1
7993,EQ-009,high_load,v2,bearing_degradation,1
7994,EQ-009,high_load,v2,bearing_degradation,1
7995,EQ-009,high_load,v2,bearing_degradation,1
7996,EQ-009,high_load,v2,bearing_degradation,1
7997,EQ-009,high_load,v2,normal,0
7998,EQ-009,high_load,v2,normal,0
7999,EQ-009,high_load,v2,normal,0
8000,EQ-009,high_load,v2,normal,0
8001,EQ-009,high_load,v2,normal,0
8002,EQ-009,high_load,v2,normal,0
8003,EQ-009,high_load,v2,normal,0
8004,EQ-009,high_load,v2,normal,0
8005,EQ-009,high_load,v2,normal,0
8006,EQ-009,high_load,v2,normal,0
8007,EQ-009,high_load,v2,normal,0
8008,EQ-009,high_load,v2,normal,0
8009,EQ-009,high_load,v2,normal,0
8010,EQ-009,high_load,v2,normal,0
8011,EQ-009,high_load,v2,normal,0
8012,EQ-009,high_load,v2,normal,0
8013,EQ-009,high_load,v2,normal,0
8014,EQ-009,high_load,v2,normal,0
8015,EQ-009,high_load,v2,normal,0
8016,EQ-009,high_load,v2,normal,0
8017,EQ-009,high_load,v2,normal,0
8018,EQ-009,idle,v2,normal,0
8019,EQ-009,idle,v2,normal,0
8020,EQ-009,idle,v2,normal,0
8021,EQ-009,idle,v2,normal,0
8022,EQ-009,idle,v2,normal,0
8023,EQ-009,idle,v2,normal,0
8024,EQ-009,idle,v2,normal,0
8025,EQ-009,idle,v2,normal,0
8026,EQ-009,idle,v2,normal,0
8027,EQ-009,idle,v2,normal,0
8028,EQ-009,idle,v2,normal,0
8029,EQ-009,idle,v2,normal,0
8030,EQ-009,idle,v2,normal,0
8031,EQ-009,idle,v2,normal,0
8032,EQ-009,idle,v2,normal,0
8033,EQ-009,idle,v2,normal,0
8034,EQ-009,idle,v2,normal,0
8035,EQ-009,normal,v2,normal,0
8036,EQ-009,normal,v2,normal,0
8037,EQ-009,normal,v2,normal,0
8038,EQ-009,normal,v2,normal,0
8039,EQ-009,normal,v2,normal,0
8040,EQ-009,normal,v2,normal,0
8041,EQ-009,normal,v2,normal,0
8042,EQ-009,normal,v2,normal,0
8043,EQ-009,normal,v2,normal,0
8044,EQ-009,normal,v2,normal,0
8045,EQ-009,normal,v2,normal,0
8046,EQ-009,normal,v2,normal,0
8047,EQ-009,normal,v2,normal,0
8048,EQ-009,normal,v2,normal,0
8049,EQ-009,normal,v2,normal,0
8050,EQ-009,normal,v2,normal,0
8051,EQ-009,normal,v2,normal,0
8052,EQ-009,normal,v2,normal,0
8053,EQ-009,normal,v2,normal,0
8054,EQ-009,normal,v2,normal,0
8055,EQ-009,normal,v2,normal,0
8056,EQ-009,normal,v2,normal,0
8057,EQ-009,normal,v2,normal,0
8058,EQ-009,normal,v2,normal,0
8059,EQ-009,normal,v2,normal,0
8060,EQ-009,normal,v2,normal,0
8061,EQ-009,normal,v2,normal,0
8062,EQ-009,normal,v2,pressure_leak,1
8063,EQ-009,normal,v2,pressure_leak,1
8064,EQ-009,normal,v2,pressure_leak,1
8065,EQ-009,normal,v2,pressure_leak,1
8066,EQ-009,normal,v2,pressure_leak,1
8067,EQ-009,normal,v2,pressure_leak,1
8068,EQ-009,normal,v2,pressure_leak,1
8069,EQ-009,normal,v2,pressure_leak,1
8070,EQ-009,normal,v2,normal,0
8071,EQ-009,normal,v2,normal,0
8072,EQ-009,normal,v2,normal,0
8073,EQ-009,normal,v2,normal,0
8074,EQ-009,normal,v2,normal,0
8075,EQ-009,normal,v2,normal,0
8076,EQ-009,normal,v2,normal,0
8077,EQ-009,normal,v2,normal,0
8078,EQ-009,normal,v2,normal,0
8079,EQ-009,normal,v2,normal,0
8080,EQ-009,normal,v2,normal,0
8081,EQ-009,normal,v2,normal,0
8082,EQ-009,normal,v2,normal,0
8083,EQ-009,normal,v2,normal,0
8084,EQ-009,normal,v2,normal,0
8085,EQ-009,normal,v2,normal,0
8086,EQ-009,normal,v2,normal,0
8087,EQ-009,normal,v2,normal,0
8088,EQ-009,normal,v2,normal,0
8089,EQ-009,normal,v2,normal,0
8090,EQ-009,normal,v2,normal,0
8091,EQ-009,normal,v2,normal,0
8092,EQ-009,normal,v2,normal,0
8093,EQ-009,normal,v2,normal,0
8094,EQ-009,normal,v2,normal,0
8095,EQ-009,normal,v2,normal,0
8096,EQ-009,normal,v2,normal,0
8097,EQ-009,normal,v2,normal,0
8098,EQ-009,normal,v2,normal,0
8099,EQ-009,normal,v2,normal,0
8100,EQ-009,normal,v2,normal,0
8101,EQ-009,normal,v2,normal,0
8102,EQ-009,normal,v2,normal,0
8103,EQ-009,normal,v2,normal,0
8104,EQ-009,normal,v2,normal,0
8105,EQ-009,normal,v2,normal,0
8106,EQ-009,normal,v2,normal,0
8107,EQ-009,normal,v2,normal,0
8108,EQ-009,normal,v2,normal,0
8109,EQ-009,normal,v2,normal,0
8110,EQ-009,normal,v2,normal,0
8111,EQ-009,normal,v2,normal,0
8112,EQ-009,normal,v2,normal,0
8113,EQ-009,normal,v2,normal,0
8114,EQ-009,normal,v2,normal,0
8115,EQ-009,normal,v2,normal,0
8116,EQ-009,normal,v2,normal,0
8117,EQ-009,normal,v2,normal,0
8118,EQ-009,normal,v2,normal,0
8119,EQ-009,normal,v2,normal,0
8120,EQ-009,normal,v2,normal,0
8121,EQ-009,normal,v2,normal,0
8122,EQ-009,normal,v2,normal,0
8123,EQ-009,normal,v2,normal,0
8124,EQ-009,normal,v2,normal,0
8125,EQ-009,normal,v2,normal,0
8126,EQ-009,normal,v2,normal,0
8127,EQ-009,normal,v2,normal,0
8128,EQ-009,normal,v2,normal,0
8129,EQ-009,normal,v2,normal,0
8130,EQ-009,normal,v2,normal,0
8131,EQ-009,normal,v2,normal,0
8132,EQ-009,normal,v2,bearing_degradation,1
8133,EQ-009,normal,v2,bearing_degradation,1
8134,EQ-009,normal,v2,bearing_degradation,1
8135,EQ-009,normal,v2,bearing_degradation,1
8136,EQ-009,normal,v2,bearing_degradation,1
8137,EQ-009,normal,v2,bearing_degradation,1
8138,EQ-009,normal,v2,pressure_leak,1
8139,EQ-009,normal,v2,pressure_leak,1
8140,EQ-009,normal,v2,pressure_leak,1
8141,EQ-009,normal,v2,pressure_leak,1
8142,EQ-009,normal,v2,pressure_leak,1
8143,EQ-009,normal,v2,pressure_leak,1
8144,EQ-009,normal,v2,pressure_leak,1
8145,EQ-009,normal,v2,pressure_leak,1
8146,EQ-009,normal,v2,normal,0
8147,EQ-009,normal,v2,normal,0
8148,EQ-009,normal,v2,normal,0
8149,EQ-009,normal,v2,normal,0
8150,EQ-009,normal,v2,normal,0
8151,EQ-009,normal,v2,normal,0
8152,EQ-009,normal,v2,normal,0
8153,EQ-009,normal,v2,normal,0
8154,EQ-009,normal,v2,normal,0
8155,EQ-009,normal,v2,normal,0
8156,EQ-009,normal,v2,normal,0
8157,EQ-009,normal,v2,normal,0
8158,EQ-009,normal,v2,normal,0
8159,EQ-009,normal,v2,normal,0
8160,EQ-009,normal,v2,normal,0
8161,EQ-009,normal,v2,normal,0
8162,EQ-009,normal,v2,normal,0
8163,EQ-009,normal,v2,normal,0
8164,EQ-009,normal,v2,normal,0
8165,EQ-009,normal,v2,normal,0
8166,EQ-009,normal,v2,normal,0
8167,EQ-009,normal,v2,normal,0
8168,EQ-009,normal,v2,normal,0
8169,EQ-009,normal,v2,normal,0
8170,EQ-009,normal,v2,normal,0
8171,EQ-009,normal,v2,normal,0
8172,EQ-009,normal,v2,normal,0
8173,EQ-009,normal,v2,normal,0
8174,EQ-009,normal,v2,normal,0
8175,EQ-009,normal,v2,normal,0
8176,EQ-009,normal,v2,normal,0
8177,EQ-009,normal,v2,normal,0
8178,EQ-009,normal,v2,normal,0
8179,EQ-009,normal,v2,normal,0
8180,EQ-009,normal,v2,normal,0
8181,EQ-009,normal,v2,normal,0
8182,EQ-009,normal,v2,normal,0
8183,EQ-009,normal,v2,normal,0
8184,EQ-009,normal,v2,normal,0
8185,EQ-009,normal,v2,normal,0
8186,EQ-009,normal,v2,normal,0
8187,EQ-009,normal,v2,normal,0
8188,EQ-009,normal,v2,normal,0
8189,EQ-009,normal,v2,normal,0
8190,EQ-009,normal,v2,normal,0
8191,EQ-009,normal,v2,normal,0
8192,EQ-009,normal,v2,normal,0
8193,EQ-009,normal,v2,normal,0
8194,EQ-009,normal,v2,normal,0
8195,EQ-009,normal,v2,normal,0
8196,EQ-009,normal,v2,normal,0
8197,EQ-009,normal,v2,normal,0
8198,EQ-009,normal,v2,normal,0
8199,EQ-009,normal,v2,thermal_runaway,1
8200,EQ-009,normal,v2,thermal_runaway,1
8201,EQ-009,normal,v2,thermal_runaway,1
8202,EQ-009,normal,v2,thermal_runaway,1
8203,EQ-009,normal,v2,thermal_runaway,1
8204,EQ-009,normal,v2,thermal_runaway,1
8205,EQ-009,normal,v2,thermal_runaway,1
8206,EQ-009,normal,v2,thermal_runaway,1
8207,EQ-009,normal,v2,normal,0
8208,EQ-009,normal,v2,normal,0
8209,EQ-009,normal,v2,normal,0
8210,EQ-009,normal,v2,normal,0
8211,EQ-009,normal,v2,normal,0
8212,EQ-009,normal,v2,normal,0
8213,EQ-009,normal,v2,normal,0
8214,EQ-009,normal,v2,normal,0
8215,EQ-009,normal,v2,normal,0
8216,EQ-009,normal,v2,normal,0
8217,EQ-009,normal,v2,normal,0
8218,EQ-009,normal,v2,normal,0
8219,EQ-009,normal,v2,normal,0
8220,EQ-009,normal,v2,normal,0
8221,EQ-009,normal,v2,normal,0
8222,EQ-009,normal,v2,normal,0
8223,EQ-009,normal,v2,normal,0
8224,EQ-009,normal,v2,normal,0
8225,EQ-009,normal,v2,normal,0
8226,EQ-009,normal,v2,normal,0
8227,EQ-009,normal,v2,normal,0
8228,EQ-009,normal,v2,normal,0
8229,EQ-009,normal,v2,normal,0
8230,EQ-009,normal,v2,normal,0
8231,EQ-009,normal,v2,normal,0
8232,EQ-009,normal,v2,normal,0
8233,EQ-009,normal,v2,normal,0
8234,EQ-009,normal,v2,normal,0
8235,EQ-009,normal,v2,normal,0
8236,EQ-009,normal,v2,normal,0
8237,EQ-009,normal,v2,normal,0
8238,EQ-009,normal,v2,normal,0
8239,EQ-009,normal,v2,normal,0
8240,EQ-009,normal,v2,normal,0
8241,EQ-009,normal,v2,normal,0
8242,EQ-009,normal,v2,normal,0
8243,EQ-009,normal,v2,normal,0
8244,EQ-009,normal,v2,normal,0
8245,EQ-009,normal,v2,normal,0
8246,EQ-009,normal,v2,normal,0
8247,EQ-009,normal,v2,normal,0
8248,EQ-009,normal,v2,normal,0
8249,EQ-009,normal,v2,normal,0
8250,EQ-009,normal,v2,normal,0
8251,EQ-009,normal,v2,normal,0
8252,EQ-009,normal,v2,normal,0
8253,EQ-009,normal,v2,normal,0
8254,EQ-009,normal,v2,normal,0
8255,EQ-009,normal,v2,normal,0
8256,EQ-009,normal,v2,normal,0
8257,EQ-009,normal,v2,normal,0
8258,EQ-009,normal,v2,normal,0
8259,EQ-009,normal,v2,normal,0
8260,EQ-009,normal,v2,normal,0
8261,EQ-009,normal,v2,normal,0
8262,EQ-009,normal,v2,normal,0
8263,EQ-009,normal,v2,normal,0
8264,EQ-009,normal,v2,normal,0
8265,EQ-009,normal,v2,normal,0
8266,EQ-009,normal,v2,normal,0
8267,EQ-009,normal,v2,normal,0
8268,EQ-009,normal,v2,normal,0
8269,EQ-009,normal,v2,normal,0
8270,EQ-009,normal,v2,normal,0
8271,EQ-009,normal,v2,normal,0
8272,EQ-009,normal,v2,normal,0
8273,EQ-009,normal,v2,normal,0
8274,EQ-009,normal,v2,normal,0
8275,EQ-009,normal,v2,normal,0
8276,EQ-009,normal,v2,normal,0
8277,EQ-009,normal,v2,normal,0
8278,EQ-009,normal,v2,normal,0
8279,EQ-009,normal,v2,normal,0
8280,EQ-009,normal,v2,normal,0
8281,EQ-009,normal,v2,normal,0
8282,EQ-009,normal,v2,normal,0
8283,EQ-009,normal,v2,normal,0
8284,EQ-009,normal,v2,normal,0
8285,EQ-009,normal,v2,normal,0
8286,EQ-009,normal,v2,sensor_malfunction,1
8287,EQ-009,normal,v2,sensor_malfunction,1
8288,EQ-009,normal,v2,sensor_malfunction,1
8289,EQ-009,normal,v2,sensor_malfunction,1
8290,EQ-009,normal,v2,sensor_malfunction,1
8291,EQ-009,normal,v2,sensor_malfunction,1
8292,EQ-009,normal,v2,sensor_malfunction,1
8293,EQ-009,normal,v2,normal,0
8294,EQ-009,normal,v2,normal,0
8295,EQ-009,normal,v2,normal,0
8296,EQ-009,normal,v2,normal,0
8297,EQ-009,normal,v2,normal,0
8298,EQ-009,normal,v2,normal,0
8299,EQ-009,normal,v2,normal,0
8300,EQ-009,normal,v2,normal,0
8301,EQ-009,normal,v2,normal,0
8302,EQ-009,normal,v2,normal,0
8303,EQ-009,normal,v2,normal,0
8304,EQ-009,normal,v2,normal,0
8305,EQ-009,normal,v2,normal,0
8306,EQ-009,normal,v2,normal,0
8307,EQ-009,normal,v2,normal,0
8308,EQ-009,normal,v2,normal,0
8309,EQ-009,normal,v2,normal,0
8310,EQ-009,normal,v2,normal,0
8311,EQ-009,normal,v2,normal,0
8312,EQ-009,normal,v2,normal,0
8313,EQ-009,normal,v2,normal,0
8314,EQ-009,normal,v2,normal,0
8315,EQ-009,normal,v2,normal,0
8316,EQ-009,normal,v2,normal,0
8317,EQ-009,normal,v2,normal,0
8318,EQ-009,normal,v2,normal,0
8319,EQ-009,normal,v2,normal,0
8320,EQ-009,normal,v2,normal,0
8321,EQ-009,normal,v2,normal,0
8322,EQ-009,normal,v2,normal,0
8323,EQ-009,normal,v2,normal,0
8324,EQ-009,normal,v2,normal,0
8325,EQ-009,normal,v2,normal,0
8326,EQ-009,normal,v2,normal,0
8327,EQ-009,normal,v2,normal,0
8328,EQ-009,normal,v2,normal,0
8329,EQ-009,normal,v2,normal,0
8330,EQ-009,normal,v2,normal,0
8331,EQ-009,normal,v2,normal,0
8332,EQ-009,normal,v2,normal,0
8333,EQ-009,normal,v2,normal,0
8334,EQ-009,normal,v2,normal,0
8335,EQ-009,normal,v2,normal,0
8336,EQ-009,normal,v2,normal,0
8337,EQ-009,normal,v2,normal,0
8338,EQ-009,normal,v2,normal,0
8339,EQ-009,normal,v2,thermal_runaway,1
8340,EQ-009,normal,v2,thermal_runaway,1
8341,EQ-009,normal,v2,thermal_runaway,1
8342,EQ-009,normal,v2,thermal_runaway,1
8343,EQ-009,normal,v2,thermal_runaway,1
8344,EQ-009,normal,v2,thermal_runaway,1
8345,EQ-009,normal,v2,thermal_runaway,1
8346,EQ-009,normal,v2,thermal_runaway,1
8347,EQ-009,normal,v2,normal,0
8348,EQ-009,normal,v2,normal,0
8349,EQ-009,normal,v2,normal,0
8350,EQ-009,normal,v2,normal,0
8351,EQ-009,normal,v2,normal,0
8352,EQ-009,normal,v2,normal,0
8353,EQ-009,normal,v2,normal,0
8354,EQ-009,normal,v2,normal,0
8355,EQ-009,normal,v2,normal,0
8356,EQ-009,normal,v2,normal,0
8357,EQ-009,normal,v2,normal,0
8358,EQ-009,normal,v2,normal,0
8359,EQ-009,normal,v2,normal,0
8360,EQ-009,normal,v2,normal,0
8361,EQ-009,normal,v2,normal,0
8362,EQ-009,normal,v2,normal,0
8363,EQ-009,normal,v2,normal,0
8364,EQ-009,normal,v2,normal,0
8365,EQ-009,normal,v2,normal,0
8366,EQ-009,normal,v2,normal,0
8367,EQ-009,normal,v2,normal,0
8368,EQ-009,normal,v2,normal,0
8369,EQ-009,normal,v2,normal,0
8370,EQ-009,normal,v2,normal,0
8371,EQ-009,normal,v2,normal,0
8372,EQ-009,normal,v2,normal,0
8373,EQ-009,normal,v2,normal,0
8374,EQ-009,normal,v2,normal,0
8375,EQ-009,normal,v2,normal,0
8376,EQ-009,normal,v2,normal,0
8377,EQ-009,normal,v2,normal,0
8378,EQ-009,normal,v2,normal,0
8379,EQ-009,normal,v2,normal,0
8380,EQ-009,normal,v2,normal,0
8381,EQ-009,normal,v2,normal,0
8382,EQ-009,normal,v2,normal,0
8383,EQ-009,normal,v2,pressure_leak,1
8384,EQ-009,normal,v2,pressure_leak,1
8385,EQ-009,normal,v2,pressure_leak,1
8386,EQ-009,normal,v2,pressure_leak,1
8387,EQ-009,normal,v2,pressure_leak,1
8388,EQ-009,normal,v2,pressure_leak,1
8389,EQ-009,normal,v2,pressure_leak,1
8390,EQ-009,normal,v2,pressure_leak,1
8391,EQ-009,normal,v2,pressure_leak,1
8392,EQ-009,normal,v2,normal,0
8393,EQ-009,normal,v2,normal,0
8394,EQ-009,normal,v2,normal,0
8395,EQ-009,normal,v2,normal,0
8396,EQ-009,normal,v2,normal,0
8397,EQ-009,normal,v2,normal,0
8398,EQ-009,normal,v2,normal,0
8399,EQ-009,normal,v2,normal,0
8400,EQ-009,normal,v2,normal,0
8401,EQ-009,normal,v2,normal,0
8402,EQ-009,normal,v2,normal,0
8403,EQ-009,normal,v2,normal,0
8404,EQ-009,normal,v2,normal,0
8405,EQ-009,normal,v2,normal,0
8406,EQ-009,normal,v2,normal,0
8407,EQ-009,normal,v2,normal,0
8408,EQ-009,normal,v2,normal,0
8409,EQ-009,normal,v2,normal,0
8410,EQ-009,normal,v2,normal,0
8411,EQ-009,normal,v2,normal,0
8412,EQ-009,normal,v2,normal,0
8413,EQ-009,normal,v2,normal,0
8414,EQ-009,normal,v2,normal,0
8415,EQ-009,normal,v2,normal,0
8416,EQ-009,normal,v2,normal,0
8417,EQ-009,normal,v2,normal,0
8418,EQ-009,normal,v2,normal,0
8419,EQ-009,normal,v2,normal,0
8420,EQ-009,normal,v2,normal,0
8421,EQ-009,normal,v2,normal,0
8422,EQ-009,normal,v2,normal,0
8423,EQ-009,normal,v2,normal,0
8424,EQ-009,normal,v2,normal,0
8425,EQ-009,normal,v2,normal,0
8426,EQ-009,normal,v2,normal,0
8427,EQ-009,normal,v2,normal,0
8428,EQ-009,normal,v2,normal,0
8429,EQ-009,normal,v2,normal,0
8430,EQ-009,normal,v2,normal,0
8431,EQ-009,normal,v2,normal,0
8432,EQ-009,normal,v2,normal,0
8433,EQ-009,normal,v2,normal,0
8434,EQ-009,normal,v2,normal,0
8435,EQ-009,normal,v2,normal,0
8436,EQ-009,normal,v2,thermal_runaway,1
8437,EQ-009,normal,v2,thermal_runaway,1
8438,EQ-009,normal,v2,thermal_runaway,1
8439,EQ-009,normal,v2,thermal_runaway,1
8440,EQ-009,normal,v2,thermal_runaway,1
8441,EQ-009,normal,v2,thermal_runaway,1
8442,EQ-009,normal,v2,thermal_runaway,1
8443,EQ-009,normal,v2,thermal_runaway,1
8444,EQ-009,normal,v2,normal,0
8445,EQ-009,normal,v2,normal,0
8446,EQ-009,normal,v2,bearing_degradation,1
8447,EQ-009,normal,v2,bearing_degradation,1
8448,EQ-009,normal,v2,bearing_degradation,1
8449,EQ-009,normal,v2,bearing_degradation,1
8450,EQ-009,normal,v2,bearing_degradation,1
8451,EQ-009,normal,v2,bearing_degradation,1
8452,EQ-009,normal,v2,bearing_degradation,1
8453,EQ-009,normal,v2,normal,0
8454,EQ-009,normal,v2,normal,0
8455,EQ-009,normal,v2,normal,0
8456,EQ-009,normal,v2,normal,0
8457,EQ-009,normal,v2,normal,0
8458,EQ-009,normal,v2,normal,0
8459,EQ-009,normal,v2,normal,0
8460,EQ-009,normal,v2,normal,0
8461,EQ-009,normal,v2,normal,0
8462,EQ-009,normal,v2,normal,0
8463,EQ-009,normal,v2,normal,0
8464,EQ-009,normal,v2,normal,0
8465,EQ-009,normal,v2,normal,0
